"","TrialNum","Onset","TrueOns","Cond","Sentence","Resp","RT","correct","subind","runnum","cond_type","rep","corr_first","group_num","group"
"192",31,381.02,381.04,4,"The bird was told by the boat.","nonsense",4.86709594727,1,"ldrc_0_018","1","passive_ns",FALSE,1,1,"A_first"
"193",0,0,0.03,1,"The child peeled the banana.","sense",4.25225996971,1,"ldrc_0_018","2","active_s",FALSE,1,1,"A_first"
"194",1,10.16,10.17,2,"The store cooked on the grass.","nonsense",4.55999398232,1,"ldrc_0_018","2","active_ns",FALSE,1,1,"A_first"
"195",2,25.97,25.98,3,"Pie was made by a cousin.","nonsense",4.86490678787,0,"ldrc_0_018","2","passive_s",FALSE,0,1,"A_first"
"196",3,40.97,40.98,3,"A fence was jumped by a horse.","sense",4.40212607384,1,"ldrc_0_018","2","passive_s",FALSE,1,1,"A_first"
"197",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",4.73070001602,1,"ldrc_0_018","2","active_ns",FALSE,1,1,"A_first"
"198",5,64.57,64.58,3,"A joke was told by the queen.","sense",4.29788589478,1,"ldrc_0_018","2","passive_s",FALSE,1,1,"A_first"
"199",6,75.24,75.25,4,"The woman was pulled by a nut.","nonsense",4.2931201458,1,"ldrc_0_018","2","passive_ns",FALSE,1,1,"A_first"
"200",7,86.91,86.92,1,"A mom addressed the letter.","sense",6.72798585892,1,"ldrc_0_018","2","active_s",FALSE,1,1,"A_first"
"201",8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",4.09515690804,1,"ldrc_0_018","2","active_ns",FALSE,1,1,"A_first"
"202",9,118.89,118.9,4,"Iron was chased by the bee.","nonsense",4.95916008949,1,"ldrc_0_018","2","passive_ns",FALSE,1,1,"A_first"
"203",10,128.92,128.94,1,"The bear tasted the apple.","sense",4.27372217178,1,"ldrc_0_018","2","active_s",FALSE,1,1,"A_first"
"204",11,141.14,141.16,3,"The ring was owned by a dancer.","nonsense",5.03550195694,0,"ldrc_0_018","2","passive_s",FALSE,0,1,"A_first"
"205",12,151.22,151.23,3,"The book was read by a friend.","sense",4.6221370697,1,"ldrc_0_018","2","passive_s",FALSE,1,1,"A_first"
"206",13,161.68,161.7,4,"Sugar was moved by the sock.","nonsense",3.88345098495,1,"ldrc_0_018","2","passive_ns",FALSE,1,1,"A_first"
"207",14,172.84,172.85,2,"A chicken shopped at a movie.","nonsense",3.78413105011,1,"ldrc_0_018","2","active_ns",FALSE,1,1,"A_first"
"208",15,183.02,183.03,3,"Clay was rolled by the artist.","sense",6.11369585991,1,"ldrc_0_018","2","passive_s",FALSE,1,1,"A_first"
"209",16,195.2,195.21,4,"A ball was prepared by glass.","nonsense",6.44170880318,1,"ldrc_0_018","2","passive_ns",FALSE,1,1,"A_first"
"210",17,212.76,212.77,2,"The money counted the singer.","nonsense",5.88694691658,1,"ldrc_0_018","2","active_ns",FALSE,1,1,"A_first"
"211",18,223.41,223.43,1,"A nurse helped a student.","sense",2.50257492065,1,"ldrc_0_018","2","active_s",FALSE,1,1,"A_first"
"212",19,237.03,237.05,4,"A wolf was found by a fan.","nonsense",5.93194890022,1,"ldrc_0_018","2","passive_ns",FALSE,1,1,"A_first"
"213",20,248.04,248.05,1,"The aunt walked on the boat.","nonsense",4.76977181435,0,"ldrc_0_018","2","active_s",FALSE,0,1,"A_first"
"214",21,258.46,258.47,3,"Meat was eaten by a lion.","sense",3.94310593605,1,"ldrc_0_018","2","passive_s",FALSE,1,1,"A_first"
"215",22,274.9,274.91,1,"A driver honked at the walker.","sense",5.74052500725,1,"ldrc_0_018","2","active_s",FALSE,1,1,"A_first"
"216",23,289.51,289.52,4,"The mouse was graded by a flag.","nonsense",5.06497812271,1,"ldrc_0_018","2","passive_ns",FALSE,1,1,"A_first"
"217",24,303.52,303.53,2,"The puppy scored a dress.","nonsense",4.17353010178,1,"ldrc_0_018","2","active_ns",FALSE,1,1,"A_first"
"218",25,319.75,319.77,1,"A tree was planted in dirt.","sense",3.4129960537,1,"ldrc_0_018","2","active_s",FALSE,1,1,"A_first"
"219",26,329.89,329.9,1,"A family baked some bread.","nonsense",3.9988720417,0,"ldrc_0_018","2","active_s",FALSE,0,1,"A_first"
"220",27,343.4,343.41,4,"The mat was raced by a fox.","nonsense",6.54967784882,1,"ldrc_0_018","2","passive_ns",FALSE,1,1,"A_first"
"221",28,353.98,354,2,"A candle sold the question.","nonsense",4.58823490143,1,"ldrc_0_018","2","active_ns",FALSE,1,1,"A_first"
"222",29,370.82,370.84,3,"The spoon was waved by a cook.","nonsense",4.63744902611,0,"ldrc_0_018","2","passive_s",FALSE,0,1,"A_first"
"223",30,382.44,382.46,4,"A card was scared by a baby.","nonsense",5.14040994644,1,"ldrc_0_018","2","passive_ns",FALSE,1,1,"A_first"
"224",31,392.48,392.49,2,"The fork called to a sister.","nonsense",3.51524591446,1,"ldrc_0_018","2","active_ns",FALSE,1,1,"A_first"
"225",0,0,0.03,2,"A plate stained a kitten.","nonsense",3.31383299828,1,"ldrc_0_018","3","active_ns",FALSE,1,1,"A_first"
"226",1,10.72,10.74,3,"A wall was marked with paint.","nonsense",4.64974498749,0,"ldrc_0_018","3","passive_s",FALSE,0,1,"A_first"
"227",2,21.39,21.41,4,"The hill was addressed by soap.","nonsense",5.53932595253,1,"ldrc_0_018","3","passive_ns",FALSE,1,1,"A_first"
"228",3,38.56,38.57,1,"The baby rolled in the crib.","sense",3.21256899834,1,"ldrc_0_018","3","active_s",FALSE,1,1,"A_first"
"229",4,54.45,54.46,4,"Dirt was borrowed by the chalk.","nonsense",5.35218405724,1,"ldrc_0_018","3","passive_ns",FALSE,1,1,"A_first"
"230",5,64.83,64.84,1,"The cattle listened to the bell.","sense",5.20692896843,1,"ldrc_0_018","3","active_s",FALSE,1,1,"A_first"
"231",6,80.32,80.33,4,"Mud was dressed by air.","nonsense",6.12363576889,1,"ldrc_0_018","3","passive_ns",FALSE,1,1,"A_first"
"232",7,90.96,90.97,2,"A ring prepared for a potato.","nonsense",4.56416797638,1,"ldrc_0_018","3","active_ns",FALSE,1,1,"A_first"
"233",8,106.1,106.11,2,"A game owned the doctor.","nonsense",5.02999377251,1,"ldrc_0_018","3","active_ns",FALSE,1,1,"A_first"
"234",9,116.71,116.72,1,"The sheep escaped from the wolf.","sense",4.41197085381,1,"ldrc_0_018","3","active_s",FALSE,1,1,"A_first"
"235",10,131.58,131.59,1,"A woman bought a pizza.","sense",2.56458997726,1,"ldrc_0_018","3","active_s",FALSE,1,1,"A_first"
"236",11,143.41,143.43,4,"The phone was boiled by a rat.","nonsense",5.42469096184,1,"ldrc_0_018","3","passive_ns",FALSE,1,1,"A_first"
"237",12,154.13,154.15,4,"The dog was raised by a spoon.","nonsense",4.13997817039,1,"ldrc_0_018","3","passive_ns",FALSE,1,1,"A_first"
"238",13,164.48,164.48,3,"A pig was scared by a fox.","sense",3.37774014473,1,"ldrc_0_018","3","passive_s",FALSE,1,1,"A_first"
"239",14,182.42,182.43,1,"The chicken ate some seed.","sense",2.9135119915,1,"ldrc_0_018","3","active_s",FALSE,1,1,"A_first"
"240",15,193.7,193.71,2,"The pillow jumped at a bear.","nonsense",3.97982382774,1,"ldrc_0_018","3","active_ns",FALSE,1,1,"A_first"
"241",16,206.11,206.12,4,"A song was picked by a cat.","nonsense",4.04910302162,1,"ldrc_0_018","3","passive_ns",FALSE,1,1,"A_first"
"242",17,223.68,223.69,3,"The grass was moved by wind.","sense",4.39264822006,1,"ldrc_0_018","3","passive_s",FALSE,1,1,"A_first"
"243",18,234.74,234.75,3,"A gift was opened by a boy.","sense",3.01441979408,1,"ldrc_0_018","3","passive_s",FALSE,1,1,"A_first"
"244",19,250.08,250.09,2,"The actress chased the sugar.","nonsense",4.73030900955,1,"ldrc_0_018","3","active_ns",FALSE,1,1,"A_first"
"245",20,260.45,260.46,3,"Tea was stirred by the aunt.","sense",6.14779305458,1,"ldrc_0_018","3","passive_s",FALSE,1,1,"A_first"
"246",21,270.85,270.86,1,"The father played the movie.","sense",4.26067590714,1,"ldrc_0_018","3","active_s",FALSE,1,1,"A_first"
"247",22,280.9,280.92,3,"A hand was licked by a puppy.","sense",5.72388601303,1,"ldrc_0_018","3","passive_s",FALSE,1,1,"A_first"
"248",23,293.63,293.64,2,"The table climbed on a brother.","nonsense",4.50828504562,1,"ldrc_0_018","3","active_ns",FALSE,1,1,"A_first"
"249",24,304.11,304.13,4,"The mirror was read by a car.","nonsense",8.10701799393,1,"ldrc_0_018","3","passive_ns",FALSE,1,1,"A_first"
"250",25,314.89,314.9,1,"The worker built the barn.","nonsense",4.80529594421,0,"ldrc_0_018","3","active_s",FALSE,0,1,"A_first"
"251",26,325.02,325.03,3,"A worm was dropped by the bird.","sense",6.05504608154,1,"ldrc_0_018","3","passive_s",FALSE,1,1,"A_first"
"252",27,339.56,339.57,2,"The broom grabbed the queen.","nonsense",3.82415103912,1,"ldrc_0_018","3","active_ns",FALSE,1,1,"A_first"
"253",28,350.98,350.99,1,"The lion roared at the meat.","sense",5.35701107979,1,"ldrc_0_018","3","active_s",FALSE,1,1,"A_first"
"254",29,368.12,368.14,4,"A test was cooked by a bat.","nonsense",6.78019309044,1,"ldrc_0_018","3","passive_ns",FALSE,1,1,"A_first"
"255",30,380.08,380.09,3,"The shot was given by a nurse.","sense",3.68561506271,1,"ldrc_0_018","3","passive_s",FALSE,1,1,"A_first"
"256",31,395.78,395.8,2,"A shirt chopped at the tray.","nonsense",4.55665397644,1,"ldrc_0_018","3","active_ns",FALSE,1,1,"A_first"
"257",0,0,0.03,4,"A test was cooked by a bat.","nonsense",3.74194121361,1,"ldrc_0_025","1","passive_ns",FALSE,1,1,"A_first"
"259",1,10.89,10.91,2,"The broom grabbed the queen.","nonsense",3.00503492355,1,"ldrc_0_025","1","active_ns",FALSE,1,1,"A_first"
"267",2,21.08,21.09,3,"The shot was given by a nurse.","sense",2.59378910065,1,"ldrc_0_025","1","passive_s",FALSE,1,1,"A_first"
"268",3,36.88,36.9,2,"A shirt chopped at the tray.","sense",5.94875311852,2,"ldrc_0_025","1","active_ns",FALSE,0,1,"A_first"
"273",4,50.82,50.84,1,"The lion roared at the meat.","nonsense",2.55499386787,0,"ldrc_0_025","1","active_s",FALSE,0,1,"A_first"
"275",5,61.13,61.14,4,"The mirror was read by a car.","nonsense",3.66634893417,1,"ldrc_0_025","1","passive_ns",FALSE,1,1,"A_first"
"276",6,75.94,75.95,3,"The grass was moved by wind.","nonsense",5.50343894958,2,"ldrc_0_025","1","passive_s",FALSE,0,1,"A_first"
"278",7,87.72,87.74,3,"A hand was licked by a puppy.","sense",2.42645692825,1,"ldrc_0_025","1","passive_s",FALSE,1,1,"A_first"
"279",8,99.72,99.73,4,"A song was picked by a cat.","sense",3.72852897644,2,"ldrc_0_025","1","passive_ns",FALSE,0,1,"A_first"
"285",9,111.38,111.4,4,"The dog was raised by a spoon.","sense",1.76966619492,2,"ldrc_0_025","1","passive_ns",FALSE,0,1,"A_first"
"293",10,122.22,122.23,1,"The worker built the barn.","sense",2.08501911163,1,"ldrc_0_025","1","active_s",FALSE,1,1,"A_first"
"295",11,134.13,134.14,2,"The table climbed on a brother.","nonsense",2.89844298363,1,"ldrc_0_025","1","active_ns",FALSE,1,1,"A_first"
"296",12,146.54,146.54,2,"A game owned the doctor.","sense",4.42773509026,2,"ldrc_0_025","1","active_ns",FALSE,0,1,"A_first"
"304",13,158.49,158.5,3,"Tea was stirred by the aunt.","nonsense",4.58525705338,0,"ldrc_0_025","1","passive_s",FALSE,0,1,"A_first"
"306",14,169.83,169.84,1,"The chicken ate some seed.","sense",2.89168000221,1,"ldrc_0_025","1","active_s",FALSE,1,1,"A_first"
"308",15,179.98,179.99,1,"A woman bought a pizza.","sense",3.7416870594,1,"ldrc_0_025","1","active_s",FALSE,1,1,"A_first"
"309",16,190.27,190.3,2,"The actress chased the sugar.","nonsense",4.2137389183,1,"ldrc_0_025","1","active_ns",FALSE,1,1,"A_first"
"315",17,200.64,200.65,3,"A worm was dropped by the bird.","sense",6.13282799721,1,"ldrc_0_025","1","passive_s",FALSE,1,1,"A_first"
"318",18,215.75,215.76,1,"The father played the movie.","sense",1.93288588524,1,"ldrc_0_025","1","active_s",FALSE,1,1,"A_first"
"319",19,225.84,225.84,3,"A gift was opened by a boy.","nonsense",2.47056007385,2,"ldrc_0_025","1","passive_s",FALSE,0,1,"A_first"
"324",20,235.87,235.88,1,"The sheep escaped from the wolf.","sense",2.40654087067,1,"ldrc_0_025","1","active_s",FALSE,1,1,"A_first"
"326",21,247.77,247.79,2,"The pillow jumped at a bear.","nonsense",3.16497993469,1,"ldrc_0_025","1","active_ns",FALSE,1,1,"A_first"
"335",22,257.97,257.99,3,"A pig was scared by a fox.","nonsense",3.55817604065,2,"ldrc_0_025","1","passive_s",FALSE,0,1,"A_first"
"340",23,268.09,268.09,3,"A wall was marked with paint.","nonsense",2.91622281075,0,"ldrc_0_025","1","passive_s",FALSE,0,1,"A_first"
"342",24,280.16,280.17,1,"The cattle listened to the bell.","nonsense",6.1991789341,0,"ldrc_0_025","1","active_s",FALSE,0,1,"A_first"
"343",25,296.87,296.89,4,"The phone was boiled by a rat.","nonsense",3.78295898438,1,"ldrc_0_025","1","passive_ns",FALSE,1,1,"A_first"
"345",26,312.85,312.86,2,"A ring prepared for a potato.","nonsense",5.41926002502,1,"ldrc_0_025","1","active_ns",FALSE,1,1,"A_first"
"352",27,330.61,330.62,4,"Mud was dressed by air.","nonsense",6.77645397186,1,"ldrc_0_025","1","passive_ns",FALSE,1,1,"A_first"
"353",28,343.48,343.49,1,"The baby rolled in the crib.",NA,NA,4,"ldrc_0_025","1","active_s",FALSE,0,1,"A_first"
"354",29,360.32,360.33,4,"Dirt was borrowed by the chalk.","nonsense",4.4801440239,1,"ldrc_0_025","1","passive_ns",FALSE,1,1,"A_first"
"355",30,370.6,370.6,2,"A plate stained a kitten.","nonsense",3.0834710598,1,"ldrc_0_025","1","active_ns",FALSE,1,1,"A_first"
"357",31,381.02,381.04,4,"The hill was addressed by soap.","nonsense",2.92823886871,1,"ldrc_0_025","1","passive_ns",FALSE,1,1,"A_first"
"359",0,0,0.03,1,"A cousin wanted a pillow.","sense",3.47487401962,1,"ldrc_0_057","1","active_s",FALSE,1,1,"A_first"
"361",1,10.16,10.17,2,"The woman scared the paper.","nonsense",3.89670610428,1,"ldrc_0_057","1","active_ns",FALSE,1,1,"A_first"
"362",2,25.97,25.98,3,"A home was entered by the men.","sense",5.76491117477,1,"ldrc_0_057","1","passive_s",FALSE,1,1,"A_first"
"363",3,40.97,40.98,3,"The plum was tasted by a bear.","nonsense",4.72799611092,0,"ldrc_0_057","1","passive_s",FALSE,0,1,"A_first"
"364",4,53.69,53.71,2,"The barn barked at the driver.","nonsense",5.22344493866,1,"ldrc_0_057","1","active_ns",FALSE,1,1,"A_first"
"365",5,64.57,64.58,3,"A song was sung by the cowboy.","sense",4.4065489769,1,"ldrc_0_057","1","passive_s",FALSE,1,1,"A_first"
"366",6,75.24,75.25,4,"A chicken was asked by a bell.","nonsense",4.53183913231,1,"ldrc_0_057","1","passive_ns",FALSE,1,1,"A_first"
"367",7,86.91,86.92,1,"The actress watched a show.",NA,NA,4,"ldrc_0_057","1","active_s",FALSE,0,1,"A_first"
"368",8,103.03,103.04,2,"The key opened the carrot.","nonsense",3.61475205421,1,"ldrc_0_057","1","active_ns",FALSE,1,1,"A_first"
"369",9,118.89,118.9,4,"Pizza was used by a book.","nonsense",3.75660705566,1,"ldrc_0_057","1","passive_ns",FALSE,1,1,"A_first"
"370",10,128.92,128.94,1,"A raccoon scratched at the box.","sense",3.06155920029,1,"ldrc_0_057","1","active_s",FALSE,1,1,"A_first"
"371",11,141.14,141.16,3,"The car was chased by a dog.","nonsense",5.91121912003,2,"ldrc_0_057","1","passive_s",FALSE,0,1,"A_first"
"374",12,151.22,151.23,3,"A rope was pulled by the ape.","sense",4.68747997284,1,"ldrc_0_057","1","passive_s",FALSE,1,1,"A_first"
"375",13,161.68,161.68,4,"A horse was peeled by salt.","nonsense",3.54159617424,1,"ldrc_0_057","1","passive_ns",FALSE,1,1,"A_first"
"376",14,172.84,172.85,2,"A boat raced in the library.","nonsense",5.18268299103,1,"ldrc_0_057","1","active_ns",FALSE,1,1,"A_first"
"377",15,183.02,183.03,3,"The movie was played by dad.","sense",3.29010987282,1,"ldrc_0_057","1","passive_s",FALSE,1,1,"A_first"
"378",16,195.2,195.21,4,"The soup was caught by a ring.","nonsense",3.48924589157,1,"ldrc_0_057","1","passive_ns",FALSE,1,1,"A_first"
"379",17,212.76,212.77,2,"The sock listened to the pig.","nonsense",4.32137703896,1,"ldrc_0_057","1","active_ns",FALSE,1,1,"A_first"
"380",18,223.41,223.43,1,"A clown let go of a balloon.","sense",2.71222996712,1,"ldrc_0_057","1","active_s",FALSE,1,1,"A_first"
"381",19,237.03,237.05,4,"The boy was owned by a lamp.","nonsense",3.30244803429,1,"ldrc_0_057","1","passive_ns",FALSE,1,1,"A_first"
"382",20,248.04,248.05,1,"A falcon grabbed the egg.","sense",4.1522758007,1,"ldrc_0_057","1","active_s",FALSE,1,1,"A_first"
"383",21,258.46,258.47,3,"The test was read by a teacher.","sense",4.38566017151,1,"ldrc_0_057","1","passive_s",FALSE,1,1,"A_first"
"384",22,274.9,274.91,1,"The mother carried a cake.","sense",4.32192707062,1,"ldrc_0_057","1","active_s",FALSE,1,1,"A_first"
"385",23,289.51,289.52,4,"A table was planted by a kid.","nonsense",5.51138997078,1,"ldrc_0_057","1","passive_ns",FALSE,1,1,"A_first"
"386",24,303.52,303.53,2,"The flag roared at a flower.","nonsense",5.19011998177,1,"ldrc_0_057","1","active_ns",FALSE,1,1,"A_first"
"387",25,319.75,319.77,1,"A girl kicked the ball.","sense",5.32944321632,1,"ldrc_0_057","1","active_s",FALSE,1,1,"A_first"
"388",26,329.89,329.9,1,"The baker stirred the spoon.",NA,NA,4,"ldrc_0_057","1","active_s",FALSE,0,1,"A_first"
"389",27,343.4,343.41,4,"The door was eaten by a pot.","nonsense",2.59596896172,1,"ldrc_0_057","1","passive_ns",FALSE,1,1,"A_first"
"390",28,353.98,354,2,"A goat graded the mirror.","nonsense",3.82467508316,1,"ldrc_0_057","1","active_ns",FALSE,1,1,"A_first"
"391",29,370.82,370.84,3,"Seed was pecked by a hen.","sense",7.27193784714,1,"ldrc_0_057","1","passive_s",FALSE,1,1,"A_first"
"392",30,382.44,382.46,4,"A king was chewed by a tree.","nonsense",4.46870803833,1,"ldrc_0_057","1","passive_ns",FALSE,1,1,"A_first"
"393",31,392.48,392.5,2,"The banana lost the worm.","nonsense",4.42247509956,1,"ldrc_0_057","1","active_ns",FALSE,1,1,"A_first"
"394",0,0,0.03,4,"Pasta was waved by a fish.","nonsense",3.6338160038,1,"ldrc_0_057","3","passive_ns",FALSE,1,1,"A_first"
"395",1,10.89,10.91,2,"A joke hugged the dragon.","nonsense",2.52194499969,1,"ldrc_0_057","3","active_ns",FALSE,1,1,"A_first"
"396",2,21.08,21.09,3,"A phone was used by a doctor.","sense",1.95868611336,1,"ldrc_0_057","3","passive_s",FALSE,1,1,"A_first"
"397",3,36.88,36.9,2,"The ear dressed a student.","nonsense",4.81265497208,2,"ldrc_0_057","3","active_ns",FALSE,0,1,"A_first"
"399",4,50.82,50.84,1,"A fly entered the house.","sense",4.69500613213,1,"ldrc_0_057","3","active_s",FALSE,1,1,"A_first"
"400",5,61.13,61.14,4,"A cup was cut by the pillow.","sense",3.28205609322,2,"ldrc_0_057","3","passive_ns",FALSE,0,1,"A_first"
"404",6,75.94,75.95,3,"Pizza was cooked by the man.","sense",3.01622891426,1,"ldrc_0_057","3","passive_s",FALSE,1,1,"A_first"
"405",7,87.72,87.74,3,"The show was seen by a child.","sense",3.07946586609,1,"ldrc_0_057","3","passive_s",FALSE,1,1,"A_first"
"406",8,99.72,99.73,4,"A chair was tasted by a frame.","nonsense",3.63242697716,1,"ldrc_0_057","3","passive_ns",FALSE,1,1,"A_first"
"407",9,111.38,111.4,4,"Bread was scratched by a tray.","nonsense",3.66145086288,1,"ldrc_0_057","3","passive_ns",FALSE,1,1,"A_first"
"408",10,122.22,122.23,1,"A mouse chewed on the cheese.","sense",3.44891405106,1,"ldrc_0_057","3","active_s",FALSE,1,1,"A_first"
"409",11,134.13,134.14,2,"The couch sang to the duck.","nonsense",4.43829894066,1,"ldrc_0_057","3","active_ns",FALSE,1,1,"A_first"
"410",12,146.54,146.54,2,"The iron borrowed a teacher.","nonsense",3.95560598373,1,"ldrc_0_057","3","active_ns",FALSE,1,1,"A_first"
"411",13,158.49,158.5,3,"A cat was saved by a king.","sense",3.41603398323,1,"ldrc_0_057","3","passive_s",FALSE,1,1,"A_first"
"412",14,169.83,169.85,1,"The queen planted a flower.","sense",2.35260605812,1,"ldrc_0_057","3","active_s",FALSE,1,1,"A_first"
"414",15,179.98,179.99,1,"The uncle put sugar in the tea.","sense",2.91838002205,1,"ldrc_0_057","3","active_s",FALSE,1,1,"A_first"
"415",16,190.27,190.28,2,"A basement won the family.","nonsense",3.16310310364,1,"ldrc_0_057","3","active_ns",FALSE,1,1,"A_first"
"416",17,200.64,200.65,3,"Soup was served by a woman.","sense",3.87345695496,1,"ldrc_0_057","3","passive_s",FALSE,1,1,"A_first"
"417",18,215.75,215.76,1,"A bird dropped the worm.","sense",3.66463303566,1,"ldrc_0_057","3","active_s",FALSE,1,1,"A_first"
"418",19,225.84,225.84,3,"A rug was rolled by the actor.","nonsense",6.11654686928,0,"ldrc_0_057","3","passive_s",FALSE,0,1,"A_first"
"419",20,235.87,235.88,1,"The boy cleared off the table.","sense",3.39037299156,1,"ldrc_0_057","3","active_s",FALSE,1,1,"A_first"
"420",21,247.77,247.79,2,"A hen carried the dancer.","nonsense",8.24677300453,1,"ldrc_0_057","3","active_ns",FALSE,1,1,"A_first"
"423",22,257.97,257.99,3,"The lamp was bought by the sister.","sense",3.87702798843,1,"ldrc_0_057","3","passive_s",FALSE,1,1,"A_first"
"425",23,268.09,268.11,3,"The shirt was stained by mud.","sense",4.63440394402,1,"ldrc_0_057","3","passive_s",FALSE,1,1,"A_first"
"426",24,280.16,280.17,1,"A tiger scared the zebra.","sense",3.80380487442,1,"ldrc_0_057","3","active_s",FALSE,1,1,"A_first"
"427",25,296.87,296.89,4,"The girl was told by a fork.","nonsense",3.25662684441,1,"ldrc_0_057","3","passive_ns",FALSE,1,1,"A_first"
"428",26,312.85,312.86,2,"A fence walked to the mother.","nonsense",3.75481295586,1,"ldrc_0_057","3","active_ns",FALSE,1,1,"A_first"
"429",27,330.61,330.62,4,"A rope was sold by the frog.","nonsense",3.27497696877,1,"ldrc_0_057","3","passive_ns",FALSE,1,1,"A_first"
"430",28,343.48,343.49,1,"The banker counted the money.","sense",2.60933899879,1,"ldrc_0_057","3","active_s",FALSE,1,1,"A_first"
